"quoteID","quoteText","subQuotationList","quoteByteSpans","speaker","addressees","quoteType","referringExpression","mentionTextsList","mentionSpansList","mentionEntitiesList"
"Q125","You're coming to the dance, aren't you?","[""You're coming to the dance, aren't you?""]","[[20333, 20372]]","Henry Braddocks","['Jake Barnes', 'Mrs. Braddocks', 'Frances Clyne', 'Robert Cohn']","Explicit","Braddocks asked","[['You', 'you']]","[[[20333, 20336], [20368, 20371]]]","[[['Jake Barnes'], ['Jake Barnes']]]"
"Q126","What dance?","['What dance?']","[[20393, 20404]]","Jake Barnes","['Henry Braddocks', 'Mrs. Braddocks', 'Frances Clyne', 'Robert Cohn']","Implicit","nan","[[]]","[[]]","[[]]"
"Q127","Why, the dancings. Don't you know we've revived them?","[""Why, the dancings. Don't you know we've revived them?""]","[[20408, 20461]]","Mrs. Braddocks","['Jake Barnes', 'Henry Braddocks', 'Frances Clyne', 'Robert Cohn']","Explicit","Mrs Braddocks put in","[['you']]","[[[20433, 20436]]]","[[['Jake Barnes']]]"
"Q128","You must come, Jake. We're all going,","[""You must come, Jake. We're all going,""]","[[20488, 20525]]","Frances Clyne","['Jake Barnes', 'Henry Braddocks', 'Mrs. Braddocks', 'Robert Cohn']","Explicit","Frances said","[['You', 'Jake', 'We']]","[[[20488, 20491], [20503, 20507], [20509, 20511]]]","[[['Jake Barnes'], ['Jake Barnes'], ['Mrs. Braddocks', 'Henry Braddocks', 'Frances Clyne', 'Robert Cohn']]]"
"Q129","Of course, he's coming, Come in and have coffee with
us, Barnes.","[""Of course, he's coming,"", 'Come in and have coffee with\nus, Barnes.']","[[20599, 20622], [20641, 20681]]","Henry Braddocks","['Jake Barnes', 'Mrs. Braddocks', 'Frances Clyne', 'Robert Cohn']","Explicit","Braddocks said","[['he'], ['us', 'Barnes']]","[[[20610, 20612]], [[20670, 20672], [20674, 20680]]]","[[['Jake Barnes']], [['Henry Braddocks', 'Mrs. Braddocks', 'Frances Clyne', 'Robert Cohn'], ['Jake Barnes']]]"
"Q130","Right.","['Right.']","[[20685, 20691]]","Jake Barnes","['Henry Braddocks', 'Mrs. Braddocks', 'Frances Clyne', 'Robert Cohn']","Implicit","nan","[[]]","[[]]","[[]]"
"Q131","And bring your friend,","['And bring your friend,']","[[20695, 20717]]","Mrs. Braddocks","['Jake Barnes', 'Henry Braddocks', 'Frances Clyne', 'Robert Cohn']","Explicit","said Mrs Braddocks","[['your friend']]","[[[20705, 20716]]]","[[['Georgette']]]"
"Q132","Thanks, we'll be in,","[""Thanks, we'll be in,""]","[[20808, 20828]]","Jake Barnes","['Henry Braddocks', 'Mrs. Braddocks', 'Frances Clyne', 'Robert Cohn']","Anaphoric","I said","[['we']]","[[[20816, 20818]]]","[[['Jake Barnes', 'Georgette']]]"
"Q133","Who are your friends?","['Who are your friends?']","[[20871, 20892]]","Georgette","['Jake Barnes']","Explicit","Georgette asked","[['your']]","[[[20879, 20883]]]","[[['Jake Barnes']]]"
"Q134","Writers and artists.","['Writers and artists.']","[[20913, 20933]]","Jake Barnes","['Georgette']","Implicit","nan","[[]]","[[]]","[[]]"
"Q135","There are lots of those on this side of the river.","['There are lots of those on this side of the river.']","[[20937, 20987]]","Georgette","['Jake Barnes']","Implicit","nan","[[]]","[[]]","[[]]"
"Q136","Too many.","['Too many.']","[[20991, 21000]]","Jake Barnes","['Georgette']","Implicit","nan","[[]]","[[]]","[[]]"
"Q137","I think so. Still, some of them make money.","['I think so. Still, some of them make money.']","[[21004, 21047]]","Georgette","['Jake Barnes']","Implicit","nan","[[]]","[[]]","[[]]"
"Q138","Oh, yes.","['Oh, yes.']","[[21051, 21059]]","Jake Barnes","['Georgette']","Implicit","nan","[[]]","[[]]","[[]]"
"Q139","Come on, We're going to
have coffee with the others.","['Come on,', ""We're going to\nhave coffee with the others.""]","[[21098, 21106], [21117, 21160]]","Jake Barnes","['Georgette']","Anaphoric","I said","[[], ['We', 'the others']]","[[], [[21117, 21119], [21149, 21159]]]","[[], [['Jake Barnes', 'Georgette'], ['Frances Clyne', 'Henry Braddocks', 'Mrs. Braddocks', 'Robert Cohn']]]"
"Q140","Good,","['Good,']","[[21322, 21327]]","Georgette","['Jake Barnes']","Anaphoric","she said","[[]]","[[]]","[[]]"
"Q141","I wish to present my fianc e, Mademoiselle Georgette Leblanc,","['I wish to present my fianc e, Mademoiselle Georgette Leblanc,']","[[21428, 21489]]","Jake Barnes","['Henry Braddocks', 'Georgette', 'Mrs. Braddocks', 'Frances Clyne', 'Robert Cohn']","Anaphoric","I said","[['my fianc e', 'Mademoiselle Georgette Leblanc']]","[[[21446, 21456], [21458, 21488]]]","[[['Georgette'], ['Georgette']]]"
"Q142","Are you related to Georgette Leblanc, the singer?","['Are you related to Georgette Leblanc, the singer?']","[[21570, 21619]]","Mrs. Braddocks","['Jake Barnes', 'Henry Braddocks', 'Georgette', 'Frances Clyne', 'Robert Cohn']","Explicit","Mrs Braddocks asked","[['you']]","[[[21574, 21577]]]","[[['Georgette']]]"
"Q143","Connais pas,","['Connais pas,']","[[21645, 21657]]","Georgette","['Jake Barnes', 'Henry Braddocks', 'Mrs. Braddocks', 'Frances Clyne', 'Robert Cohn']","Explicit","Georgette answered","[[]]","[[]]","[[]]"
"Q144","But you have the same name,","['But you have the same name,']","[[21681, 21708]]","Mrs. Braddocks","['Jake Barnes', 'Henry Braddocks', 'Georgette', 'Frances Clyne', 'Robert Cohn']","Explicit","Mrs Braddocks insisted","[['you']]","[[[21685, 21688]]]","[[['Georgette']]]"
"Q145","No, Not at all. My name is Hobin.","['No,', 'Not at all. My name is Hobin.']","[[21747, 21750], [21769, 21798]]","Georgette","['Jake Barnes', 'Henry Braddocks', 'Mrs. Braddocks', 'Frances Clyne', 'Robert Cohn']","Explicit","said Georgette","[[], []]","[[], []]","[[], []]"
"Q146","But Mr. Barnes introduced you as Mademoiselle Georgette Leblanc. Surely
he did,","['But Mr. Barnes introduced you as Mademoiselle Georgette Leblanc. Surely\nhe did,']","[[21802, 21881]]","Mrs. Braddocks","['Jake Barnes', 'Henry Braddocks', 'Georgette', 'Frances Clyne', 'Robert Cohn']","Explicit","insisted Mrs Braddocks","[['Mr. Barnes', 'you', 'he']]","[[[21806, 21816], [21828, 21831], [21874, 21876]]]","[[['Jake Barnes'], ['Georgette'], ['Jake Barnes']]]"
"Q147","He's a fool,","[""He's a fool,""]","[[21998, 22010]]","Georgette","['Jake Barnes', 'Henry Braddocks', 'Mrs. Braddocks', 'Frances Clyne', 'Robert Cohn']","Explicit","Georgette said","[['He']]","[[[21998, 22000]]]","[[['Jake Barnes']]]"
"Q148","Oh, it was a joke, then,","['Oh, it was a joke, then,']","[[22030, 22054]]","Mrs. Braddocks","['Jake Barnes', 'Henry Braddocks', 'Georgette', 'Frances Clyne', 'Robert Cohn']","Explicit","Mrs Braddocks said","[[]]","[[]]","[[]]"
"Q149","Yes, To laugh at.","['Yes,', 'To laugh at.']","[[22079, 22083], [22102, 22114]]","Georgette","['Jake Barnes', 'Henry Braddocks', 'Mrs. Braddocks', 'Frances Clyne', 'Robert Cohn']","Explicit","said Georgette","[[], []]","[[], []]","[[], []]"
"Q150","Did you hear that, Henry? Mr. Barnes introduced his fianc e as Mademoiselle Leblanc,
and her name is actually Hobin.","['Did you hear that, Henry?', 'Mr. Barnes introduced his fianc e as Mademoiselle Leblanc,\nand her name is actually Hobin.']","[[22118, 22143], [22197, 22287]]","Mrs. Braddocks","['Jake Barnes', 'Henry Braddocks', 'Georgette', 'Frances Clyne', 'Robert Cohn']","Explicit","Mrs Braddocks called down the table to Braddocks","[['you', 'Henry'], ['Mr. Barnes', 'her', 'Hobin']]","[[[22122, 22125], [22137, 22142]], [[22197, 22207], [22260, 22263], [22281, 22286]]]","[[['Henry Braddocks'], ['Henry Braddocks']], [['Jake Barnes'], ['Georgette'], ['Georgette']]]"
"Q151","Of course, darling. Mademoiselle Hobin, I've known her for a very long
time.","[""Of course, darling. Mademoiselle Hobin, I've known her for a very long\ntime.""]","[[22291, 22367]]","Henry Braddocks","['Jake Barnes', 'Georgette', 'Mrs. Braddocks', 'Frances Clyne', 'Robert Cohn']","Implicit","nan","[['darling', 'Mademoiselle Hobin', 'her']]","[[[22302, 22309], [22311, 22329], [22342, 22345]]]","[[['Georgette'], ['Georgette'], ['Georgette']]]"
"Q152","Oh, Mademoiselle Hobin, Have you been in Paris long? Do you like it
here? You love Paris, do you not?","['Oh, Mademoiselle Hobin,', 'Have you been in Paris long? Do you like it\nhere? You love Paris, do you not?']","[[22371, 22394], [22539, 22616]]","Frances Clyne","['Jake Barnes', 'Henry Braddocks', 'Georgette', 'Mrs. Braddocks', 'Robert Cohn']","Explicit","Frances Clyne called","[['Mademoiselle Hobin'], ['you', 'you', 'You', 'you']]","[[[22375, 22393]], [[22544, 22547], [22571, 22574], [22589, 22592], [22608, 22611]]]","[[['Georgette']], [['Georgette'], ['Georgette'], ['Georgette'], ['Georgette']]]"
"Q153","Who's she? Do I have to talk to her?","[""Who's she?"", 'Do I have to talk to her?']","[[22620, 22630], [22657, 22682]]","Georgette","['Jake Barnes']","Explicit","Georgette turned to me","[['she'], ['her']]","[[[22626, 22629]], [[22678, 22681]]]","[[['Frances Clyne']], [['Frances Clyne']]]"
"Q154","No, I don't like Paris. It's expensive and dirty.","[""No, I don't like Paris. It's expensive and dirty.""]","[[22825, 22874]]","Georgette","['Jake Barnes', 'Henry Braddocks', 'Mrs. Braddocks', 'Frances Clyne', 'Robert Cohn']","Implicit","nan","[[]]","[[]]","[[]]"
"Q155","Really? I find it so extraordinarily clean. One of the cleanest cities
in all Europe.","['Really? I find it so extraordinarily clean. One of the cleanest cities\nin all Europe.']","[[22878, 22963]]","Frances Clyne","['Jake Barnes', 'Henry Braddocks', 'Georgette', 'Mrs. Braddocks', 'Robert Cohn']","Implicit","nan","[[]]","[[]]","[[]]"
"Q156","I find it dirty.","['I find it dirty.']","[[22967, 22983]]","Georgette","['Jake Barnes', 'Henry Braddocks', 'Mrs. Braddocks', 'Frances Clyne', 'Robert Cohn']","Implicit","nan","[[]]","[[]]","[[]]"
"Q157","How strange! But perhaps you have not been here very long.","['How strange! But perhaps you have not been here very long.']","[[22987, 23045]]","Frances Clyne","['Jake Barnes', 'Henry Braddocks', 'Georgette', 'Mrs. Braddocks', 'Robert Cohn']","Implicit","nan","[['you']]","[[[23012, 23015]]]","[[['Georgette']]]"
"Q158","I've been here long enough.","[""I've been here long enough.""]","[[23049, 23076]]","Georgette","['Jake Barnes', 'Henry Braddocks', 'Mrs. Braddocks', 'Frances Clyne', 'Robert Cohn']","Implicit","nan","[[]]","[[]]","[[]]"
"Q159","But it does have nice people in it. One must grant that.","['But it does have nice people in it. One must grant that.']","[[23080, 23136]]","Frances Clyne","['Jake Barnes', 'Henry Braddocks', 'Georgette', 'Mrs. Braddocks', 'Robert Cohn']","Implicit","nan","[[]]","[[]]","[[]]"
"Q160","You have nice friends.","['You have nice friends.']","[[23164, 23186]]","Georgette","['Jake Barnes', 'Henry Braddocks', 'Mrs. Braddocks', 'Frances Clyne', 'Robert Cohn']","Implicit","nan","[['You']]","[[[23164, 23167]]]","[[['Jake Barnes']]]"
"Q161","I wish people would come earlier,","['I wish people would come earlier,']","[[23924, 23957]]","Henry Braddocks","['Jake Barnes', 'Georgette', 'Mrs. Braddocks', 'Frances Clyne', 'Robert Cohn']","Explicit","Braddocks said","[[]]","[[]]","[[]]"
"Q162","My God, What a box to sweat in!","['My God,', 'What a box to sweat in!']","[[24293, 24300], [24319, 24342]]","Georgette","['Jake Barnes']","Explicit","Georgette said","[[], []]","[[], []]","[[], []]"
"Q163","It's hot.","[""It's hot.""]","[[24346, 24355]]","Jake Barnes","['Georgette']","Implicit","nan","[[]]","[[]]","[[]]"
"Q164","Hot, my God!","['Hot, my God!']","[[24359, 24371]]","Georgette","['Jake Barnes']","Implicit","nan","[[]]","[[]]","[[]]"
"Q165","Take off your hat.","['Take off your hat.']","[[24375, 24393]]","Jake Barnes","['Georgette']","Implicit","nan","[['your']]","[[[24384, 24388]]]","[[['Georgette']]]"
"Q166","That's a good idea.","[""That's a good idea.""]","[[24397, 24416]]","Georgette","['Jake Barnes']","Implicit","nan","[[]]","[[]]","[[]]"
"Q167","Don't you be rash.","[""Don't you be rash.""]","[[25324, 25342]]","Lett","['Brett Ashley']","Explicit","Lett said","[[]]","[[]]","[[]]"
"Q168","Thanks so much, I've just had one.","['Thanks so much,', ""I've just had one.""]","[[26449, 26464], [26476, 26494]]","Robert Prentiss","['Jake Barnes', 'Mrs. Braddocks', 'Robert Cohn']","Anaphoric","he said","[[], []]","[[], []]","[[], []]"
"Q169","Have another.","['Have another.']","[[26498, 26511]]","Jake Barnes","['Robert Prentiss', 'Mrs. Braddocks', 'Robert Cohn']","Implicit","nan","[[]]","[[]]","[[]]"
"Q170","Thanks, I will then.","['Thanks, I will then.']","[[26515, 26535]]","Robert Prentiss","['Jake Barnes', 'Mrs. Braddocks', 'Robert Cohn']","Implicit","nan","[[]]","[[]]","[[]]"
"Q171","You're from Kansas City, they tell me,","[""You're from Kansas City, they tell me,""]","[[26609, 26647]]","Robert Prentiss","['Jake Barnes', 'Mrs. Braddocks', 'Robert Cohn']","Anaphoric","he said","[['You']]","[[[26609, 26612]]]","[[['Jake Barnes']]]"
"Q172","Yes.","['Yes.']","[[26660, 26664]]","Jake Barnes","['Robert Prentiss', 'Mrs. Braddocks', 'Robert Cohn']","Implicit","nan","[[]]","[[]]","[[]]"
"Q173","Do you find Paris amusing?","['Do you find Paris amusing?']","[[26668, 26694]]","Robert Prentiss","['Jake Barnes', 'Mrs. Braddocks', 'Robert Cohn']","Implicit","nan","[['you']]","[[[26671, 26674]]]","[[['Jake Barnes']]]"
"Q174","Yes.","['Yes.']","[[26698, 26702]]","Jake Barnes","['Robert Prentiss', 'Mrs. Braddocks', 'Robert Cohn']","Implicit","nan","[[]]","[[]]","[[]]"
"Q175","Really?","['Really?']","[[26706, 26713]]","Robert Prentiss","['Jake Barnes', 'Mrs. Braddocks', 'Robert Cohn']","Implicit","nan","[[]]","[[]]","[[]]"
"Q176","For God's sake, yes. Don't you?","[""For God's sake,"", ""yes. Don't you?""]","[[26804, 26819], [26830, 26845]]","Jake Barnes","['Robert Prentiss', 'Mrs. Braddocks', 'Robert Cohn']","Anaphoric","I said","[[], ['you']]","[[], [[26841, 26844]]]","[[], [['Robert Prentiss']]]"
"Q177","Oh, how charmingly you get angry, I wish I had that
faculty.","['Oh, how charmingly you get angry,', 'I wish I had that\nfaculty.']","[[26849, 26882], [26894, 26920]]","Robert Prentiss","['Jake Barnes', 'Mrs. Braddocks', 'Robert Cohn']","Anaphoric","he said","[['you'], []]","[[[26868, 26871]], []]","[[['Jake Barnes']], []]"
"Q178","Don't be cross with Robert, He's still only a
child, you know.","[""Don't be cross with Robert,"", ""He's still only a\nchild, you know.""]","[[27003, 27030], [27043, 27077]]","Mrs. Braddocks","['Jake Barnes']","Anaphoric","she said","[['Robert'], ['He', 'you']]","[[[27023, 27029]], [[27043, 27045], [27068, 27071]]]","[[['Robert Prentiss']], [['Robert Prentiss'], ['Jake Barnes']]]"
"Q179","I wasn't cross, I just thought perhaps I was going to throw
up.","[""I wasn't cross,"", 'I just thought perhaps I was going to throw\nup.']","[[27081, 27096], [27107, 27154]]","Jake Barnes","['Mrs. Braddocks']","Anaphoric","I said","[[], []]","[[], []]","[[], []]"
"Q180","Your fianc e is having a great success,","['Your fianc e is having a great success,']","[[27158, 27197]]","Mrs. Braddocks","['Jake Barnes']","Implicit","nan","[['Your fianc e']]","[[[27158, 27170]]]","[[['Georgette']]]"
"Q181","Isn't she?","[""Isn't she?""]","[[27316, 27326]]","Jake Barnes","['Mrs. Braddocks']","Anaphoric","I said","[['she']]","[[[27322, 27325]]]","[[['Georgette']]]"
"Q182","Rather,","['Rather,']","[[27338, 27345]]","Mrs. Braddocks","['Jake Barnes']","Explicit","said Mrs Braddocks","[[]]","[[]]","[[]]"
"Q183","Come on, Jake, have a drink.","['Come on, Jake,', 'have a drink.']","[[27384, 27398], [27410, 27423]]","Robert Cohn","['Jake Barnes', 'Mrs. Braddocks']","Anaphoric","he said","[['Jake'], []]","[[[27393, 27397]], []]","[[['Jake Barnes']], []]"
"Q184","What's the matter with you? You seem all worked up over
something?","[""What's the matter with you? You seem all worked up over\nsomething?""]","[[27453, 27519]]","Robert Cohn","['Jake Barnes']","Anaphoric","he said","[['you', 'You']]","[[[27476, 27479], [27481, 27484]]]","[[['Jake Barnes'], ['Jake Barnes']]]"
"Q185","Nothing. This whole show makes me sick is all.","['Nothing. This whole show makes me sick is all.']","[[27523, 27569]]","Jake Barnes","['Robert Cohn']","Implicit","nan","[[]]","[[]]","[[]]"
"Q186","Hello, you chaps.","['Hello, you chaps.']","[[27600, 27617]]","Brett Ashley","['Jake Barnes', 'Robert Cohn']","Implicit","nan","[['you chaps']]","[[[27607, 27616]]]","[[['Jake Barnes', 'Robert Cohn']]]"
"Q187","Hello, Brett, Why aren't you tight?","['Hello, Brett,', ""Why aren't you tight?""]","[[27621, 27634], [27645, 27666]]","Jake Barnes","['Brett Ashley', 'Robert Cohn']","Anaphoric","I said","[['Brett'], ['you']]","[[[27628, 27633]], [[27656, 27659]]]","[[['Brett Ashley']], [['Brett Ashley']]]"
"Q188","Never going to get tight any more. I say, give a chap a brandy and
soda.","['Never going to get tight any more. I say, give a chap a brandy and\nsoda.']","[[27670, 27742]]","Brett Ashley","['Jake Barnes', 'Robert Cohn']","Implicit","nan","[[]]","[[]]","[[]]"
"Q189","It's a fine crowd you're with, Brett,","[""It's a fine crowd you're with, Brett,""]","[[28251, 28288]]","Jake Barnes","['Brett Ashley', 'Robert Cohn']","Anaphoric","I said","[['you', 'Brett']]","[[[28269, 28272], [28282, 28287]]]","[[['Brett Ashley'], ['Brett Ashley']]]"
