"quoteID","quoteText","subQuotationList","quoteByteSpans","speaker","addressees","quoteType","referringExpression","mentionTextsList","mentionSpansList","mentionEntitiesList"
"Q56","What I was going to say, was,
that the best thing to get us dry would be a Caucus-race.","['What I was going to say,', 'was,\nthat the best thing to get us dry would be a Caucus-race.']","[[25468, 25492], [25530, 25592]]","The Dodo","['The Eaglet', 'Alice', 'The Mouse', 'Old Magpie', 'A Canary', 'An Old Crab', 'The Lory', 'The Young Crab', 'The Duck']","Explicit","said the Dodo","[[], ['us']]","[[], [[25562, 25564]]]","[[], [['The Eaglet', 'Alice', 'The Mouse', 'The Lory', 'The Duck']]]"
"Q57","What _is_ a Caucus-race?","['What _is_ a Caucus-race?']","[[25596, 25620]]","Alice","['The Eaglet', 'The Dodo', 'The Mouse', 'Old Magpie', 'A Canary', 'An Old Crab', 'The Lory', 'The Young Crab', 'The Duck']","Explicit","said Alice","[[]]","[[]]","[[]]"
"Q58","Why, the best way to explain it is to do it.","['Why,', 'the best way to explain it is to do it.']","[[25792, 25796], [25814, 25853]]","The Dodo","['The Eaglet', 'Alice', 'The Mouse', 'Old Magpie', 'A Canary', 'An Old Crab', 'The Lory', 'The Young Crab', 'The Duck']","Explicit","said the Dodo","[[], []]","[[], []]","[[], []]"
"Q59","the exact
shape doesn't matter,","[""the exact\nshape doesn't matter,""]","[[26024, 26055]]","The Dodo","['The Eaglet', 'Alice', 'The Mouse', 'Old Magpie', 'A Canary', 'An Old Crab', 'The Lory', 'The Young Crab', 'The Duck']","Anaphoric","it said","[[]]","[[]]","[[]]"
"Q60","The race is over!","['The race is over!']","[[26416, 26433]]","The Dodo","['The Eaglet', 'Alice', 'The Mouse', 'Old Magpie', 'A Canary', 'An Old Crab', 'The Lory', 'The Young Crab', 'The Duck']","Explicit","the Dodo suddenly called out","[[]]","[[]]","[[]]"
"Q61","_Everybody_ has won, and all must have prizes.","['_Everybody_ has won, and all must have prizes.']","[[26784, 26830]]","The Dodo","['The Eaglet', 'Alice', 'The Mouse', 'Old Magpie', 'A Canary', 'An Old Crab', 'The Lory', 'The Young Crab', 'The Duck']","Explicit","the Dodo said","[['Everybody', ' all']]","[[[26785, 26794], [26808, 26812]]]","[[['Alice', 'The Lory', 'The Dodo', 'The Eaglet', 'The Duck', 'An Old Crab', 'The Young Crab', 'Old Magpie', 'A Canary'], ['Alice']]]"
"Q62","Why, _she_, of course,","['Why, _she_, of course,']","[[26900, 26922]]","The Dodo","['The Eaglet', 'Alice', 'The Mouse', 'Old Magpie', 'A Canary', 'An Old Crab', 'The Lory', 'The Young Crab', 'The Duck']","Explicit","said the Dodo","[['she']]","[[[26906, 26909]]]","[[['Alice']]]"
"Q63","But she must have a prize herself, you know,","['But she must have a prize herself, you know,']","[[27304, 27348]]","The Mouse","['The Eaglet', 'Alice', 'The Dodo', 'Old Magpie', 'A Canary', 'An Old Crab', 'The Lory', 'The Young Crab', 'The Duck']","Explicit","said the Mouse","[['she', 'you']]","[[[27308, 27311], [27339, 27342]]]","[[['Alice'], ['The Dodo']]]"
"Q64","Of course,","['Of course,']","[[27368, 27378]]","The Dodo","['The Eaglet', 'Alice', 'The Mouse', 'Old Magpie', 'A Canary', 'An Old Crab', 'The Lory', 'The Young Crab', 'The Duck']","Explicit","the Dodo replied","[[]]","[[]]","[[]]"
"Q65","What else have you got in
your pocket?","['What else have you got in\nyour pocket?']","[[27412, 27450]]","The Dodo","['The Eaglet', 'Alice', 'The Mouse', 'Old Magpie', 'A Canary', 'An Old Crab', 'The Lory', 'The Young Crab', 'The Duck']","Explicit","nan","[['you', 'your']]","[[[27427, 27430], [27438, 27442]]]","[[['Alice'], ['Alice']]]"
"Q66","Only a thimble,","['Only a thimble,']","[[27484, 27499]]","Alice","['The Eaglet', 'The Dodo', 'The Mouse', 'Old Magpie', 'A Canary', 'An Old Crab', 'The Lory', 'The Young Crab', 'The Duck']","Explicit","nan","[[]]","[[]]","[[]]"
"Q67","Hand it over here,","['Hand it over here,']","[[27521, 27539]]","The Dodo","['The Eaglet', 'Alice', 'The Mouse', 'Old Magpie', 'A Canary', 'An Old Crab', 'The Lory', 'The Young Crab', 'The Duck']","Explicit","said the Dodo","[[]]","[[]]","[[]]"
"Q68","We beg your acceptance of this elegant
thimble;","['We beg your acceptance of this elegant\nthimble;']","[[27655, 27702]]","The Dodo","['The Eaglet', 'Alice', 'The Mouse', 'Old Magpie', 'A Canary', 'An Old Crab', 'The Lory', 'The Young Crab', 'The Duck']","Explicit","the Dodo solemnly presented the thimble saying","[['We']]","[[[27655, 27657]]]","[[['The Eaglet', 'The Dodo', 'The Mouse', 'The Lory', 'The Duck']]]"
"Q69","You promised to tell me your history, you know, and why
it is you hate--C and D,","['You promised to tell me your history, you know,', 'and why\nit is you hate--C and D,']","[[28311, 28358], [28373, 28405]]","Alice","['The Eaglet', 'The Dodo', 'The Mouse', 'Old Magpie', 'A Canary', 'An Old Crab', 'The Lory', 'The Young Crab', 'The Duck']","Explicit","said Alice","[['You', 'your', 'you'], ['you']]","[[[28311, 28314], [28335, 28339], [28349, 28352]], [[28387, 28390]]]","[[['The Mouse'], ['The Mouse'], ['The Mouse']], [['The Mouse']]]"
"Q70","Mine is a long and a sad tale!","['Mine is a long and a sad tale!']","[[28478, 28508]]","The Mouse","['The Eaglet', 'Alice', 'The Dodo', 'Old Magpie', 'A Canary', 'An Old Crab', 'The Lory', 'The Young Crab', 'The Duck']","Explicit","said the Mouse","[[]]","[[]]","[[]]"
"Q71","It _is_ a long tail, certainly, but why do you call it sad?","['It _is_ a long tail, certainly,', 'but why do you call it sad?']","[[28559, 28590], [28651, 28678]]","Alice","['The Eaglet', 'The Dodo', 'The Mouse', 'Old Magpie', 'A Canary', 'An Old Crab', 'The Lory', 'The Young Crab', 'The Duck']","Explicit","said Alice","[[], ['you']]","[[], [[28662, 28665]]]","[[], [['The Mouse']]]"
"Q72","You are not attending! What are
you thinking of?","['You are not attending!', 'What are\nyou thinking of?']","[[29274, 29296], [29333, 29358]]","The Mouse","['The Eaglet', 'Alice', 'The Dodo', 'Old Magpie', 'A Canary', 'An Old Crab', 'The Lory', 'The Young Crab', 'The Duck']","Explicit","said the Mouse to Alice","[['You'], ['you']]","[[[29274, 29277]], [[29342, 29345]]]","[[['Alice']], [['Alice']]]"
"Q73","I beg your pardon, you had got to the fifth
bend, I think?","['I beg your pardon,', 'you had got to the fifth\nbend, I think?']","[[29362, 29380], [29407, 29446]]","Alice","['The Eaglet', 'The Dodo', 'The Mouse', 'Old Magpie', 'A Canary', 'An Old Crab', 'The Lory', 'The Young Crab', 'The Duck']","Explicit","said Alice","[['your'], ['you']]","[[[29368, 29372]], [[29407, 29410]]]","[[['The Mouse']], [['The Mouse']]]"
"Q74","I had _not!_","['I had _not!_']","[[29450, 29462]]","The Mouse","['The Eaglet', 'Alice', 'The Dodo', 'Old Magpie', 'A Canary', 'An Old Crab', 'The Lory', 'The Young Crab', 'The Duck']","Explicit","cried the Mouse","[[]]","[[]]","[[]]"
"Q75","A knot! Oh, do let me help to undo it!","['A knot!', 'Oh, do let me help to undo it!']","[[29509, 29516], [29601, 29631]]","Alice","['The Eaglet', 'The Dodo', 'The Mouse', 'Old Magpie', 'A Canary', 'An Old Crab', 'The Lory', 'The Young Crab', 'The Duck']","Explicit","said Alice","[[], []]","[[], []]","[[], []]"
"Q76","I shall do nothing of the sort, You insult me by talking such nonsense!","['I shall do nothing of the sort,', 'You insult me by talking such nonsense!']","[[29635, 29666], [29714, 29753]]","The Mouse","['The Eaglet', 'Alice', 'The Dodo', 'Old Magpie', 'A Canary', 'An Old Crab', 'The Lory', 'The Young Crab', 'The Duck']","Explicit","said the Mouse","[[], ['You']]","[[], [[29714, 29717]]]","[[], [['Alice']]]"
"Q77","I didn't mean it! But you're so easily offended,
you know!","[""I didn't mean it!"", ""But you're so easily offended,\nyou know!""]","[[29757, 29774], [29797, 29837]]","Alice","['The Eaglet', 'The Dodo', 'The Mouse', 'Old Magpie', 'A Canary', 'An Old Crab', 'The Lory', 'The Young Crab', 'The Duck']","Explicit","pleaded poor Alice","[[], ['you', 'you']]","[[], [[29801, 29804], [29828, 29831]]]","[[], [['The Mouse'], ['The Mouse']]]"
"Q78","Please come back and finish your story!","['Please come back and finish your story!']","[[29875, 29914]]","Alice","['The Eaglet', 'The Dodo', 'The Mouse', 'Old Magpie', 'A Canary', 'An Old Crab', 'The Lory', 'The Young Crab', 'The Duck']","Explicit","Alice called after it","[['your']]","[[[29903, 29907]]]","[[['The Mouse']]]"
"Q79","What a pity it wouldn't stay!","[""What a pity it wouldn't stay!""]","[[30072, 30101]]","The Lory","['The Eaglet', 'Alice', 'The Dodo', 'Old Magpie', 'A Canary', 'An Old Crab', 'The Young Crab', 'The Duck']","Explicit","sighed the Lory","[['it']]","[[[30084, 30086]]]","[[['The Mouse']]]"
"Q80","Ah, my dear! Let this be a lesson to you never to lose
_your_ temper!","['Ah, my dear! Let this be a lesson to you never to lose\n_your_ temper!']","[[30222, 30291]]","An Old Crab","['The Eaglet', 'Alice', 'The Dodo', 'Old Magpie', 'A Canary', 'The Lory', 'The Young Crab', 'The Duck']","Explicit","an old Crab took the opportunity of saying to her daughter","[['my dear', 'you', 'your']]","[[[30226, 30233], [30259, 30262], [30278, 30282]]]","[[['The Young Crab'], ['The Young Crab'], ['The Young Crab']]]"
"Q81","Hold your tongue, Ma! You're enough to try the patience of an oyster!","['Hold your tongue, Ma!', ""You're enough to try the patience of an oyster!""]","[[30294, 30315], [30360, 30407]]","The Young Crab","['The Eaglet', 'Alice', 'The Dodo', 'Old Magpie', 'A Canary', 'An Old Crab', 'The Lory', 'The Duck']","Explicit","said the young Crab","[['your', 'Ma'], ['You']]","[[[30299, 30303], [30312, 30314]], [[30360, 30363]]]","[[['An Old Crab'], ['An Old Crab']], [['An Old Crab']]]"
"Q82","I wish I had our Dinah here, I know I do! She'd soon fetch it back!","['I wish I had our Dinah here, I know I do!', ""She'd soon fetch it back!""]","[[30411, 30452], [30506, 30531]]","Alice","['The Eaglet', 'The Dodo', 'Old Magpie', 'An Old Crab', 'A Canary', 'The Lory', 'The Young Crab', 'The Duck']","Explicit","said Alice","[['our Dinah'], ['She']]","[[[30424, 30433]], [[30506, 30509]]]","[[['Dinah']], [['Dinah']]]"
"Q83","And who is Dinah, if I might venture to ask the question?","['And who is Dinah, if I might venture to ask the question?']","[[30535, 30592]]","The Lory","['The Eaglet', 'Alice', 'The Dodo', 'Old Magpie', 'A Canary', 'An Old Crab', 'The Young Crab', 'The Duck']","Explicit","said the Lory","[['Dinah']]","[[[30546, 30551]]]","[[['Dinah']]]"
"Q84","Dinah's our cat. And she's such a capital one for catching mice you
can't think! And oh, I wish you could see her after the birds! Why,
she'll eat a little bird as soon as look at it!","[""Dinah's our cat. And she's such a capital one for catching mice you\ncan't think! And oh, I wish you could see her after the birds! Why,\nshe'll eat a little bird as soon as look at it!""]","[[30682, 30865]]","Alice","['The Eaglet', 'The Dodo', 'Old Magpie', 'An Old Crab', 'A Canary', 'The Lory', 'The Young Crab', 'The Duck']","Explicit","Alice replied","[['Dinah', 'she', 'you', 'her', 'she']]","[[[30682, 30687], [30703, 30706], [30778, 30781], [30792, 30795], [30818, 30821]]]","[[['Dinah'], ['Dinah'], ['The Lory'], ['Dinah'], ['Dinah']]]"
"Q85","I really must be getting home; the night-air
doesn't suit my throat!","[""I really must be getting home; the night-air\ndoesn't suit my throat!""]","[[31034, 31102]]","Old Magpie","['The Eaglet', 'Alice', 'The Dodo', 'An Old Crab', 'A Canary', 'The Lory', 'The Young Crab', 'The Duck']","Explicit","one old Magpie began wrapping itself up very carefully remarking","[[]]","[[]]","[[]]"
"Q86","Come away, my dears! It's high time you were all in
bed!","[""Come away, my dears! It's high time you were all in\nbed!""]","[[31167, 31223]]","A Canary","['The Eaglet', 'Alice', 'The Dodo', 'Old Magpie', 'An Old Crab', 'The Lory', 'The Young Crab', 'The Duck']","Explicit","a Canary called out a","[[]]","[[]]","[[]]"
"Q87","I wish I hadn't mentioned Dinah! Nobody seems to like her, down here, and I'm sure she's the best
cat in the world! Oh, my dear Dinah! I wonder if I shall ever see you
any more!","[""I wish I hadn't mentioned Dinah!"", ""Nobody seems to like her, down here, and I'm sure she's the best\ncat in the world! Oh, my dear Dinah! I wonder if I shall ever see you\nany more!""]","[[31298, 31330], [31375, 31519]]","Alice","['Alice']","Anaphoric","she said to herself","[['Dinah'], ['her', 'she', 'my dear Dinah', 'you']]","[[[31324, 31329]], [[31396, 31399], [31425, 31428], [31462, 31475], [31506, 31509]]]","[[['Dinah']], [['Dinah'], ['Dinah'], ['Dinah'], ['Dinah']]]"
"Q88","The Duchess! The Duchess! Oh my dear paws! Oh
my fur and whiskers! She'll get me executed, as sure as ferrets are
ferrets! Where _can_ I have dropped them, I wonder?","[""The Duchess! The Duchess! Oh my dear paws! Oh\nmy fur and whiskers! She'll get me executed, as sure as ferrets are\nferrets! Where _can_ I have dropped them, I wonder?""]","[[32026, 32191]]","The White Rabbit","['The White Rabbit']","Anaphoric","it muttering to itself","[['The Duchess', 'The Duchess', 'She']]","[[[32026, 32037], [32039, 32050], [32093, 32096]]]","[[['The Duchess'], ['The Duchess'], ['The Duchess']]]"
"Q89","Why, Mary Ann, what _are_ you
doing out here? Run home this moment, and fetch me a pair of gloves and
a fan! Quick, now!","['Why, Mary Ann, what _are_ you\ndoing out here? Run home this moment, and fetch me a pair of gloves and\na fan! Quick, now!']","[[32631, 32751]]","The White Rabbit","['Alice']","Explicit","the Rabbit noticed Alice as she went hunting about and called out to her","[['Mary Ann']]","[[[32636, 32644]]]","[[['Alice']]]"
"Q90","He took me for his housemaid, How
surprised he'll be when he finds out who I am! But I'd better take him
his fan and gloves--that is, if I can find them.","['He took me for his housemaid,', ""How\nsurprised he'll be when he finds out who I am! But I'd better take him\nhis fan and gloves--that is, if I can find them.""]","[[32896, 32925], [32960, 33083]]","Alice","['Alice']","Anaphoric","she said to herself","[['He', 'his'], ['he', 'he', 'his']]","[[[32896, 32898], [32911, 32914]], [[32974, 32976], [32988, 32990], [33035, 33038]]]","[[['The White Rabbit'], ['The White Rabbit']], [['The White Rabbit'], ['The White Rabbit'], ['The Rabbit']]]"
"Q91","How queer it seems, to be going messages for
a rabbit! I suppose Dinah'll be sending me on messages next! 'Miss Alice! Come
here directly, and get ready for your walk!' 'Coming in a minute,
nurse! But I've got to see that the mouse doesn't get out.' Only I
don't think, that they'd let Dinah stop in the house
if it began ordering people about like that!","['How queer it seems,', ""to be going messages for\na rabbit! I suppose Dinah'll be sending me on messages next!"", ""'Miss Alice! Come\nhere directly, and get ready for your walk!' 'Coming in a minute,\nnurse! But I've got to see that the mouse doesn't get out.' Only I\ndon't think,"", ""that they'd let Dinah stop in the house\nif it began ordering people about like that!""]","[[33409, 33428], [33454, 33539], [33602, 33765], [33783, 33867]]","Alice","['Alice']","Explicit","Alice said to herself","[[], ['Dinah'], ['Miss Alice', 'your', 'nurse'], ['Dinah', 'it']]","[[], [[33499, 33504]], [[33603, 33613], [33653, 33657], [33686, 33691]], [[33799, 33804], [33826, 33828]]]","[[], [['Dinah']], [['Alice'], ['Alice'], ['Alice']], [['Dinah'], ['Dinah']]]"
